"(38, -1) (49,-1) (171,-1) (173,-1) (209,-1) (216,-1) (296,-1) (339,40) (463,11) (470,-1) (481,6) (498,8) (543,-1) (569,-1) (662,6) (708,-1) (758,-1) (759,-1) (816,-1) (864,47) (921,43) (959,-1) (977,-1) (1013,46);0"
"(16, 35) (82,-1) (102,28) (109,-1) (159,-1) (250,-1) (303,42) (313,-1) (334,47) (369,-1) (424,-1) (441,37) (496,-1) (523,-1) (562,-1) (572,-1) (593,-1) (634,42) (673,-1) (690,17) (712,-1) (767,3) (954,-1) (965,-1);0"
"(34, -1) (248,24) (248,-1) (315,23) (410,-1) (424,13) (440,28) (446,-1) (466,-1) (472,-1) (473,8) (491,-1) (546,-1) (598,-1) (599,-1) (640,-1) (657,37) (689,25) (710,28) (727,-1) (779,-1) (798,-1) (819,-1) (823,-1) (835,-1) (977,48);0"
"(41, -1) (79,-1) (100,-1) (169,-1) (175,-1) (175,-1) (249,-1) (372,-1) (420,-1) (451,14) (568,38) (574,-1) (644,-1) (657,-1) (675,-1) (704,-1) (726,-1) (732,-1) (773,26) (796,-1) (839,-1) (862,-1) (877,9) (994,4) (1090,13) (1221,6);0"
"(68, -1) (102,-1) (165,24) (261,-1) (280,23) (298,-1) (308,-1) (373,-1) (431,-1) (465,13) (495,-1) (508,28) (548,8) (563,-1) (572,-1) (614,37) (650,-1) (656,-1) (658,-1) (747,25) (771,28) (815,-1) (839,-1) (848,-1) (971,48) (978,-1) (998,-1);0"
"(81, -1) (163,-1) (193,-1) (215,-1) (217,-1) (245,-1) (273,-1) (292,-1) (362,-1) (455,-1) (461,-1) (494,27) (515,-1) (540,-1) (599,-1) (652,-1) (661,22) (713,-1) (724,1) (787,-1) (790,23) (792,-1) (795,-1) (812,-1) (819,17) (902,-1) (934,1) (982,-1) (1080,33);0"
"(28, 27) (47,-1) (128,-1) (148,22) (151,-1) (168,-1) (198,-1) (219,1) (222,-1) (281,-1) (286,23) (380,-1) (385,-1) (390,17) (392,-1) (504,-1) (568,1) (584,-1) (620,-1) (635,-1) (649,-1) (721,-1) (736,33) (899,-1) (945,-1) (962,-1);0"
"(8, -1) (15,-1) (18,-1) (37,-1) (45,-1) (88,-1) (270,-1) (360,-1) (398,22) (423,-1) (523,14) (565,7) (571,-1) (689,-1) (721,45) (761,-1) (799,-1) (843,-1) (890,-1) (931,32) (967,-1) (994,-1) (1120,31) (1209,5) (1271,8);0"
"(7, -1) (104,22) (172,-1) (240,14) (250,-1) (261,-1) (266,7) (338,-1) (424,-1) (428,45) (444,-1) (485,-1) (498,-1) (515,-1) (558,32) (594,-1) (624,-1) (738,-1) (780,31) (791,-1) (799,-1) (824,5) (888,8) (925,-1) (973,-1) (986,-1);0"
"(87, -1) (117,-1) (201,-1) (278,41) (280,-1) (381,-1) (421,46) (495,-1) (513,-1) (513,-1) (520,-1) (532,-1) (571,7) (643,-1) (667,27) (734,-1) (746,-1) (774,46) (797,44) (899,-1) (950,40) (1032,41);0"
"(22, -1) (166,-1) (208,25) (310,34) (338,-1) (366,-1) (370,6) (446,13) (493,5) (499,-1) (511,-1) (513,-1) (571,19) (578,-1) (581,-1) (585,-1) (607,-1) (608,39) (665,-1) (683,-1) (968,-1) (989,-1) (990,-1);0"
"(-3, 36) (44,33) (45,12) (52,5) (61,-1) (99,12) (230,-1) (275,45) (402,-1) (428,-1) (510,-1) (523,-1) (554,-1) (574,-1) (578,-1) (614,-1) (679,-1) (681,-1) (872,-1) (907,-1) (914,-1) (915,-1);0"
"(19, 17) (33,-1) (88,-1) (95,42) (97,-1) (122,-1) (288,9) (320,-1) (364,-1) (385,-1) (417,34) (480,-1) (498,13) (566,27) (647,-1) (656,12) (668,-1) (687,-1) (798,-1) (806,-1) (877,-1) (917,-1) (966,-1);0"
"(7, -1) (120,-1) (186,-1) (264,-1) (291,-1) (322,-1) (327,-1) (347,-1) (364,-1) (372,-1) (445,-1) (454,12) (495,-1) (625,38) (702,-1) (711,-1) (712,6) (811,-1) (843,47) (858,47) (873,-1) (925,2) (951,-1) (967,-1) (1100,6) (1220,42);0"
"(1, -1) (17,-1) (64,-1) (79,-1) (91,-1) (133,-1) (144,-1) (150,-1) (180,-1) (256,-1) (284,-1) (343,-1) (484,14) (548,38) (601,-1) (709,-1) (751,26) (767,-1) (793,-1) (872,-1) (885,-1) (895,9) (937,-1) (953,4) (1029,13) (1205,6);0"
"(67, -1) (123,-1) (169,-1) (222,-1) (253,34) (290,-1) (303,-1) (323,-1) (325,-1) (327,46) (327,-1) (395,-1) (397,-1) (416,-1) (450,38) (470,-1) (471,-1) (474,-1) (531,-1) (571,43) (613,25) (619,-1) (691,-1) (728,-1) (748,8) (759,-1) (878,0) (944,-1);0"
"(-215, 41) (-122,24) (-69,20) (-24,44) (4,-1) (15,5) (47,0) (93,-1) (223,-1) (227,-1) (294,-1) (390,-1) (399,-1) (564,-1) (618,-1) (765,-1) (775,-1) (789,-1) (814,-1) (934,-1) (957,-1) (976,-1);0"
"(32, -1) (55,22) (66,-1) (78,-1) (170,-1) (173,-1) (175,-1) (183,-1) (263,43) (326,-1) (378,-1) (408,31) (428,-1) (479,1) (514,14) (524,-1) (554,-1) (627,-1) (628,-1) (647,-1) (697,16) (761,-1) (765,33) (866,37);0"
"(18, -1) (21,-1) (51,-1) (67,-1) (177,-1) (195,-1) (430,44) (491,43) (642,-1) (682,-1) (709,43) (709,-1) (751,-1) (762,33) (763,-1) (778,-1) (779,-1) (788,-1) (791,-1) (829,-1) (831,43) (877,-1) (881,35) (896,-1) (944,-1) (994,49) (1148,21) (1281,25);0"
"(26, -1) (69,-1) (109,-1) (135,-1) (172,-1) (173,-1) (217,-1) (295,-1) (394,-1) (404,-1) (432,-1) (481,12) (502,-1) (548,-1) (578,-1) (582,37) (673,-1) (733,-1) (756,-1) (775,-1) (810,27) (891,-1) (921,-1) (928,22) (935,-1) (1031,31) (1104,14) (1154,45);0"
"(38, -1) (134,-1) (339,-1) (422,-1) (468,7) (578,34) (622,-1) (663,-1) (677,19) (700,-1) (737,-1) (776,-1) (794,38) (818,-1) (870,-1) (924,30) (970,46) (1077,1) (1172,18);0"
"(26, 36) (58,-1) (154,16) (295,-1) (328,29) (358,-1) (364,-1) (368,-1) (383,-1) (385,41) (400,-1) (406,-1) (445,-1) (447,12) (475,21) (507,-1) (555,-1) (604,-1) (627,-1) (728,22) (732,-1) (779,-1) (791,-1) (801,-1) (802,-1) (921,-1) (943,-1);0"
"(3, -1) (47,-1) (130,47) (142,-1) (324,3) (360,19) (424,-1) (491,3) (531,-1) (600,-1) (670,11) (737,-1) (749,-1) (780,-1) (834,10) (865,-1) (999,-1) (1051,16) (1086,30) (1281,24);0"
"(99, 9) (173,-1) (240,11) (320,-1) (325,-1) (347,-1) (350,-1) (370,26) (428,-1) (468,-1) (472,34) (486,-1) (576,5) (620,-1) (634,46) (797,10) (862,-1) (889,-1) (895,-1) (909,-1) (927,-1) (940,12) (944,-1) (968,-1) (975,-1);0"
"(22, -1) (31,44) (108,-1) (115,43) (259,43) (312,33) (355,-1) (357,-1) (381,43) (414,-1) (464,-1) (494,35) (617,49) (664,-1) (705,-1) (751,-1) (795,21) (803,-1) (864,-1) (906,-1) (957,-1) (963,-1) (979,-1) (1005,25);0"
"(75, -1) (110,-1) (126,-1) (143,-1) (149,-1) (169,-1) (282,24) (339,-1) (366,-1) (379,2) (459,-1) (466,38) (521,-1) (524,-1) (537,-1) (539,-1) (586,29) (645,-1) (651,6) (698,28) (730,-1) (732,1) (846,41) (970,-1) (978,-1);0"
"(14, -1) (29,-1) (103,-1) (114,-1) (189,2) (198,-1) (225,-1) (264,-1) (267,4) (342,25) (391,27) (415,-1) (435,-1) (451,-1) (462,-1) (482,-1) (504,6) (508,-1) (582,13) (619,14) (658,-1) (734,-1) (752,-1);0"
"(81, -1) (123,-1) (124,-1) (258,46) (266,-1) (358,-1) (365,21) (397,-1) (438,-1) (444,23) (509,-1) (559,26) (616,26) (652,-1) (658,-1) (749,-1) (759,-1) (782,-1) (795,-1) (802,9) (802,-1) (817,41) (893,-1) (914,-1) (919,20) (936,-1) (945,-1);0"
"(13, -1) (13,-1) (93,-1) (105,-1) (109,48) (177,28) (247,35) (345,-1) (387,-1) (403,-1) (404,18) (471,-1) (479,40) (480,-1) (598,-1) (609,-1) (618,-1) (650,-1) (668,-1) (753,41) (789,19) (838,-1) (886,4) (889,-1) (943,-1) (962,-1);0"
"(64, 2) (69,-1) (96,-1) (144,-1) (171,-1) (172,-1) (200,4) (204,-1) (254,-1) (274,25) (281,-1) (305,27) (412,6) (443,-1) (458,-1) (486,-1) (496,13) (508,-1) (531,14) (571,-1) (655,-1) (680,-1) (683,-1);0"
"(49, -1) (104,-1) (119,-1) (127,-1) (200,-1) (201,-1) (266,-1) (350,36) (452,16) (485,-1) (519,-1) (566,-1) (605,-1) (619,29) (691,-1) (699,41) (749,12) (789,-1) (833,21) (837,-1) (856,-1) (858,-1) (965,22);0"
"(117, -1) (142,-1) (194,-1) (287,-1) (357,-1) (389,35) (480,28) (504,-1) (558,-1) (575,42) (603,47) (725,-1) (763,-1) (777,-1) (811,-1) (840,37) (865,-1) (878,-1) (881,-1) (911,-1) (1009,42) (1084,17) (1274,3);0"
"(23, -1) (31,-1) (40,-1) (73,-1) (196,-1) (381,44) (440,-1) (445,43) (462,-1) (478,-1) (527,43) (577,-1) (589,-1) (611,33) (684,-1) (687,43) (749,35) (801,-1) (818,-1) (849,-1) (861,-1) (926,49) (1044,21) (1191,25);0"
"(6, -1) (103,-1) (115,40) (156,-1) (211,-1) (250,20) (274,44) (281,-1) (307,49) (311,-1) (389,-1) (398,-1) (412,-1) (414,-1) (432,8) (468,-1) (547,22) (584,-1) (614,22) (748,-1) (775,-1) (837,-1) (930,-1);0"
"(2, -1) (4,-1) (74,-1) (101,-1) (132,-1) (161,-1) (197,-1) (342,-1) (388,-1) (438,-1) (463,-1) (477,25) (572,-1) (594,34) (628,6) (674,-1) (689,13) (716,-1) (718,-1) (721,-1) (726,5) (796,19) (825,39) (929,-1) (938,-1);0"
"(10, -1) (37,-1) (58,-1) (60,0) (64,-1) (75,-1) (77,-1) (88,-1) (89,-1) (126,45) (164,21) (227,26) (261,-1) (267,27) (306,4) (375,-1) (386,-1) (410,-1) (432,-1) (451,25) (509,-1) (537,-1) (674,-1) (705,-1) (766,-1) (798,-1) (815,-1) (835,-1) (839,-1) (855,-1);0"
"(54, -1) (68,-1) (79,-1) (85,-1) (155,-1) (164,27) (175,-1) (276,22) (319,-1) (334,-1) (345,1) (393,-1) (436,23) (542,-1) (553,17) (581,-1) (600,-1) (635,-1) (664,-1) (712,1) (740,-1) (743,-1) (795,33) (833,-1);0"
"(3, -1) (40,-1) (148,-1) (159,-1) (228,-1) (251,-1) (318,-1) (321,-1) (325,41) (343,5) (396,-1) (397,24) (445,20) (482,44) (493,-1) (594,0) (601,-1) (613,-1) (640,-1) (727,-1) (741,-1) (795,-1) (808,-1) (858,-1) (872,-1) (937,-1);0"
"(47, -1) (52,-1) (113,-1) (168,40) (233,-1) (335,20) (351,-1) (390,-1) (466,44) (476,49) (476,-1) (494,-1) (553,-1) (554,-1) (626,-1) (651,8) (667,-1) (774,22) (810,-1) (818,-1) (841,22);0"
"(83, -1) (106,-1) (126,-1) (269,40) (299,-1) (312,-1) (379,-1) (391,20) (438,44) (444,-1) (456,49) (495,-1) (500,8) (510,-1) (599,-1) (611,22) (652,-1) (678,22) (693,-1) (818,-1) (822,-1) (849,-1) (959,-1);0"
"(131, -1) (175,-1) (191,-1) (193,-1) (193,-1) (384,-1) (389,-1) (421,-1) (439,31) (481,-1) (531,-1) (571,-1) (579,6) (618,-1) (679,-1) (710,27) (765,9) (1031,40) (1136,24) (1276,41) (1341,23);0"
"(110, 33) (123,-1) (160,22) (236,-1) (260,45) (311,39) (322,-1) (337,2) (391,-1) (475,-1) (535,-1) (547,38) (552,-1) (604,-1) (643,48) (643,-1) (657,-1) (661,-1) (752,29) (783,-1) (784,-1) (799,-1) (805,-1) (838,-1) (845,-1);0"
"(26, -1) (97,-1) (204,-1) (204,-1) (289,-1) (318,39) (351,-1) (411,26) (420,-1) (517,17) (580,5) (616,-1) (647,37) (668,33) (676,-1) (692,-1) (712,-1) (749,-1) (765,41) (794,-1) (807,-1) (862,12) (880,-1);0"
"(25, -1) (60,-1) (136,-1) (155,-1) (272,34) (294,-1) (299,-1) (306,-1) (333,-1) (338,-1) (362,-1) (376,-1) (377,46) (402,-1) (487,38) (530,-1) (591,-1) (652,-1) (680,43) (722,25) (802,8) (900,-1) (934,-1) (935,-1) (938,0);0"
"(7, -1) (75,-1) (117,-1) (150,-1) (208,-1) (228,-1) (232,-1) (245,-1) (345,-1) (348,35) (379,-1) (432,28) (476,-1) (481,-1) (481,-1) (648,-1) (670,42) (678,-1) (703,47) (790,-1) (880,-1) (897,-1) (911,-1) (913,-1) (918,37) (977,-1) (1058,42) (1134,17) (1225,3);0"
"(23, -1) (41,-1) (182,-1) (211,-1) (219,-1) (225,-1) (266,-1) (329,25) (330,-1) (359,-1) (412,34) (425,-1) (455,-1) (482,6) (484,-1) (518,-1) (543,13) (571,5) (575,-1) (595,-1) (634,-1) (643,-1) (679,19) (682,-1) (706,39) (763,-1) (838,-1) (846,-1) (850,-1) (949,-1) (959,-1);0"
"(78, -1) (299,-1) (309,-1) (397,-1) (405,-1) (406,-1) (428,-1) (436,-1) (439,-1) (463,15) (600,14) (616,-1) (715,-1) (740,0) (762,-1) (768,-1) (789,-1) (829,42) (844,-1) (923,-1) (959,23) (1057,47) (1239,21) (1325,17);0"
"(27, -1) (108,-1) (165,-1) (166,-1) (172,-1) (204,-1) (221,-1) (264,-1) (399,-1) (428,-1) (449,4) (520,-1) (550,-1) (601,-1) (618,0) (643,-1) (644,-1) (652,-1) (684,-1) (745,-1) (750,39) (760,-1) (846,18) (849,-1) (869,-1) (882,33) (953,-1) (963,23) (1006,11);0"
"(0, 18) (15,-1) (85,13) (125,-1) (126,-1) (164,-1) (167,-1) (229,39) (371,-1) (390,30) (437,-1) (475,30) (490,25) (517,-1) (531,-1) (577,27) (620,-1) (703,-1) (716,-1) (723,-1) (734,-1) (773,-1) (813,-1) (861,-1) (884,-1);0"
"(40, -1) (58,-1) (87,-1) (91,7) (150,-1) (185,34) (189,-1) (190,-1) (239,-1) (288,19) (357,-1) (358,38) (463,30) (475,-1) (502,-1) (514,46) (581,-1) (617,1) (626,-1) (634,-1) (695,18) (760,-1) (792,-1);0"
"(-26, 16) (0,35) (15,-1) (84,-1) (99,-1) (101,3) (112,49) (122,-1) (143,15) (156,-1) (157,-1) (189,-1) (233,17) (300,-1) (353,-1) (415,-1) (535,-1) (589,-1) (661,-1) (674,-1) (782,-1) (817,-1) (888,-1) (893,-1);0"
"(4, -1) (69,-1) (115,-1) (146,-1) (152,-1) (249,-1) (256,-1) (257,-1) (283,-1) (386,-1) (443,17) (501,-1) (515,42) (602,9) (677,34) (735,-1) (767,13) (770,-1) (770,-1) (835,-1) (929,27) (970,-1) (1029,12);0"
"(59, -1) (67,-1) (220,-1) (249,-1) (262,-1) (275,-1) (284,-1) (347,-1) (480,18) (484,-1) (496,-1) (565,13) (640,-1) (656,-1) (683,39) (693,-1) (741,-1) (768,-1) (784,30) (785,-1) (819,-1) (869,30) (879,25) (895,-1) (986,-1) (1003,27);0"
"(80, 2) (141,-1) (172,4) (212,-1) (246,25) (280,27) (302,-1) (323,-1) (372,-1) (373,-1) (382,6) (433,-1) (437,-1) (442,-1) (486,-1) (495,-1) (496,-1) (615,13) (664,14) (788,-1) (809,-1) (858,-1) (874,-1) (995,-1);0"
"(66, -1) (177,-1) (259,-1) (278,-1) (283,-1) (311,-1) (343,-1) (351,-1) (383,-1) (401,-1) (429,-1) (459,-1) (498,24) (515,-1) (518,-1) (587,2) (678,38) (812,29) (878,6) (905,-1) (906,-1) (925,28) (985,1) (991,-1) (1080,41);0"
"(19, -1) (201,-1) (241,34) (245,-1) (258,-1) (314,-1) (372,-1) (408,1) (448,-1) (534,-1) (538,2) (625,-1) (671,-1) (679,14) (707,-1) (747,-1) (773,40) (794,-1) (803,47) (806,-1) (881,7) (1015,20);0"
"(18, -1) (102,-1) (174,-1) (232,-1) (290,-1) (311,-1) (353,30) (513,-1) (531,-1) (560,48) (562,-1) (689,17) (749,-1) (765,-1) (902,-1) (905,44) (920,-1) (922,-1) (926,-1) (955,17) (1162,8) (1222,17);0"
"(71, -1) (118,-1) (166,-1) (312,-1) (331,5) (352,-1) (358,-1) (414,20) (418,41) (483,24) (575,44) (578,-1) (613,-1) (616,-1) (619,-1) (649,0) (706,-1) (710,-1) (754,-1) (756,-1) (764,-1) (814,-1) (925,-1);0"
"(64, 47) (116,-1) (178,3) (225,19) (272,-1) (291,3) (334,-1) (384,-1) (453,11) (518,-1) (543,-1) (567,10) (608,-1) (623,-1) (664,-1) (667,16) (684,30) (731,-1) (794,-1) (886,24) (945,-1) (962,-1);0"
"(38, -1) (82,-1) (126,-1) (162,20) (173,-1) (203,6) (206,-1) (322,-1) (326,29) (355,-1) (370,-1) (419,-1) (421,32) (493,-1) (526,25) (557,-1) (561,46) (584,-1) (650,-1) (652,19) (659,-1) (683,-1) (799,-1) (890,-1);0"
"(14, -1) (28,-1) (69,-1) (88,27) (110,-1) (124,-1) (130,-1) (188,22) (256,1) (283,-1) (310,-1) (351,23) (385,-1) (390,17) (446,-1) (483,1) (561,33) (652,-1) (744,-1) (750,-1) (937,-1) (949,-1);0"
"(12, -1) (93,30) (141,-1) (151,48) (159,6) (189,-1) (219,-1) (221,49) (255,11) (257,-1) (293,30) (421,-1) (438,-1) (463,-1) (469,-1) (482,-1) (603,-1) (666,-1) (684,-1) (846,-1) (851,-1) (893,-1) (911,-1);0"
"(123, -1) (158,44) (158,-1) (192,-1) (218,43) (287,-1) (293,43) (389,33) (410,-1) (466,43) (491,-1) (543,35) (548,-1) (575,-1) (600,-1) (689,49) (810,21) (815,-1) (854,-1) (891,-1) (910,-1) (956,-1) (962,25) (989,-1);0"
"(74, -1) (222,39) (327,-1) (338,26) (399,-1) (403,-1) (427,17) (473,-1) (517,5) (543,-1) (550,-1) (561,-1) (625,37) (634,-1) (638,33) (658,-1) (672,-1) (811,-1) (845,41) (898,-1) (905,-1) (927,12) (962,-1) (971,-1);0"
"(46, -1) (49,-1) (94,-1) (107,-1) (178,-1) (281,-1) (337,-1) (345,-1) (365,40) (378,-1) (489,-1) (529,-1) (530,20) (550,-1) (570,-1) (635,44) (666,49) (676,-1) (686,-1) (714,8) (822,-1) (853,22) (897,-1) (900,-1) (922,22) (923,-1) (993,-1);0"
"(45, -1) (60,41) (92,-1) (184,24) (185,-1) (253,-1) (265,-1) (298,10) (326,-1) (348,-1) (358,11) (363,-1) (394,42) (457,-1) (474,24) (545,-1) (646,29) (772,22) (793,-1) (850,-1) (882,-1) (893,-1) (982,-1);0"
"(64, -1) (91,-1) (117,-1) (205,-1) (217,-1) (231,-1) (324,-1) (363,-1) (388,46) (389,-1) (466,-1) (486,21) (553,-1) (562,-1) (607,23) (644,-1) (644,-1) (658,26) (744,26) (807,-1) (822,-1) (834,9) (850,41) (948,20);0"
"(55, -1) (70,-1) (137,-1) (152,-1) (182,-1) (332,47) (339,-1) (385,3) (415,19) (480,3) (530,-1) (558,-1) (629,11) (673,-1) (753,10) (777,-1) (805,-1) (849,-1) (849,-1) (856,-1) (859,-1) (899,16) (958,-1) (975,30) (1101,24);0"
"(81, -1) (127,-1) (162,41) (175,20) (230,5) (249,24) (341,44) (362,-1) (380,-1) (435,-1) (471,0) (519,-1) (524,-1) (533,-1) (566,-1) (597,-1) (678,-1) (748,-1) (765,-1) (770,-1) (871,-1) (889,-1) (972,-1) (991,-1);0"
"(89, -1) (105,-1) (106,-1) (160,-1) (193,-1) (211,-1) (233,-1) (326,20) (348,-1) (365,6) (372,-1) (444,-1) (450,29) (501,-1) (515,-1) (556,32) (587,-1) (693,-1) (722,-1) (724,-1) (736,25) (746,-1) (783,-1) (806,-1) (812,46) (928,19) (959,-1) (998,-1);0"
"(35, -1) (46,-1) (46,-1) (65,-1) (108,-1) (131,-1) (215,-1) (245,-1) (283,-1) (290,-1) (299,30) (351,-1) (368,48) (374,-1) (460,17) (461,-1) (522,-1) (524,-1) (532,-1) (551,-1) (592,-1) (624,-1) (639,-1) (653,44) (722,-1) (727,-1) (735,17) (743,-1) (839,-1) (922,8) (939,-1) (993,17);0"
"(20, -1) (67,-1) (267,18) (270,-1) (332,-1) (352,13) (474,-1) (480,-1) (489,39) (507,-1) (513,-1) (568,-1) (609,-1) (657,30) (704,-1) (738,30) (753,25) (765,-1) (822,-1) (878,-1) (886,27);0"
"(50, -1) (158,-1) (159,-1) (227,-1) (359,-1) (398,-1) (425,-1) (486,48) (523,28) (535,-1) (576,35) (589,-1) (598,-1) (683,18) (734,-1) (806,-1) (844,-1) (860,40) (993,-1) (1001,41) (1031,19) (1144,4);0"
"(103, -1) (122,-1) (128,-1) (182,22) (266,-1) (323,14) (337,-1) (344,7) (364,-1) (380,-1) (428,-1) (451,-1) (469,45) (559,-1) (600,-1) (682,32) (685,-1) (711,-1) (770,-1) (834,31) (843,-1) (887,-1) (896,5) (927,-1) (931,-1) (955,-1) (1070,8);0"
"(80, -1) (240,44) (264,-1) (265,-1) (275,-1) (352,43) (353,-1) (442,-1) (455,43) (496,-1) (520,33) (563,-1) (572,-1) (601,43) (648,-1) (667,-1) (670,35) (710,-1) (722,-1) (725,-1) (726,-1) (788,49) (873,-1) (903,-1) (905,21) (923,-1) (1017,25);0"
"(107, -1) (111,-1) (149,-1) (205,36) (205,-1) (256,-1) (287,16) (308,-1) (343,-1) (469,-1) (497,29) (565,41) (569,-1) (614,12) (615,-1) (687,-1) (712,21) (754,-1) (782,-1) (804,22) (832,-1) (887,-1);0"
"(86, -1) (278,-1) (329,28) (446,-1) (471,-1) (486,40) (528,-1) (589,0) (620,-1) (649,28) (760,-1) (785,-1) (806,30) (838,-1) (842,-1) (873,18) (915,-1) (928,-1) (935,-1) (975,-1) (1083,41) (1242,22);0"
"(49, -1) (54,-1) (88,-1) (102,-1) (131,-1) (172,-1) (264,-1) (313,-1) (399,-1) (458,11) (598,-1) (610,-1) (660,12) (667,-1) (693,-1) (703,-1) (721,-1) (759,-1) (786,-1) (827,-1) (828,25) (867,-1) (879,-1) (887,10) (955,42) (1049,28) (1103,12);0"
"(32, -1) (51,-1) (108,41) (202,-1) (236,-1) (244,24) (306,-1) (311,10) (389,11) (406,-1) (417,-1) (418,-1) (422,42) (437,-1) (444,-1) (447,-1) (596,-1) (616,-1) (619,24) (662,-1) (695,29) (706,-1) (753,-1) (790,22) (853,-1) (862,-1) (894,-1) (940,-1) (962,-1) (995,-1);0"
"(3, -1) (64,-1) (101,-1) (115,-1) (226,9) (262,-1) (288,11) (289,-1) (317,-1) (390,26) (439,-1) (465,-1) (500,-1) (502,34) (577,-1) (605,5) (643,46) (705,-1) (735,10) (747,-1) (781,-1) (789,-1) (847,-1) (869,12) (872,-1) (910,-1);0"
"(69, -1) (95,-1) (97,-1) (124,-1) (183,-1) (188,-1) (190,-1) (228,-1) (241,-1) (329,-1) (378,-1) (389,21) (402,5) (450,-1) (504,45) (561,4) (683,-1) (696,-1) (742,-1) (751,18) (789,-1) (838,-1) (917,-1) (936,28) (987,2);0"
